RecordID,OriginalExcelRow,x1,y1,z1,x2,y2,z2,SegmentLength,ux,uy,uz,DirectionFamily,TouchXMin,TouchXMax,TouchYMin,TouchYMax,TouchZMin,TouchZMax
57,59,-5000,219.832056652714,1547.39993402217,-1243.59092220063,1068.96624807133,1309.39443422368,3858.5340030566,0.973532713414906,0.220066530642457,-0.0616828825688591,57,1,0,0,0,0,0
58,60,-5000,346.991808315544,-355.331480048224,-3168.03348944253,304.854789176287,-452.564454844165,1835.02890319845,0.998331147462775,-0.0229625915242055,-0.052987162559927,58,1,0,0,0,0,0
59,61,-5000,365.573051258324,-447.706374220298,-1191.75117865526,518.842460481699,-1001.89852117701,3851.41266716847,0.988792723721432,0.0397956340877015,-0.143893213957815,59,1,0,0,0,0,0
60,62,-5000,598.350872167653,-242.484499556541,-3939.3627919814,3784.94787024668,-848.530426292623,3412.71788762464,0.310789594377178,0.933741698847837,-0.177584537219955,60,1,0,0,0,0,0
61,63,-5000,749.662862224878,3843.64876445069,-1140.56253982493,30.9393602218937,3260.29982847812,3968.89366983223,0.972421480955979,-0.18108913006817,-0.14698023794556,61,1,0,0,0,0,0
62,64,-5000,1000.775202406,1139.47708819548,-2314.34446694224,992.637982139226,1146.10089740263,2685.67602875809,0.999992368513509,-0.00302985921594451,0.00246634707098787,62,1,0,0,0,0,0
63,65,-5000,1003.09122308877,-3286.42572353727,-68.3151146029868,637.107139705193,-3979.21483066616,4993.53751413764,0.98761346469001,-0.0732915457924182,-0.138737138785375,63,1,0,0,0,0,0
64,66,-5000,1026.01054918311,-4860.53209466251,-1712.1759605972,2828.3771307533,-3353.05775855939,4041.13735010894,0.813588788145042,0.446004781679,0.373032195023632,64,1,0,0,0,0,0
65,67,-5000,1046.11706766861,1788.56189644159,-2378.37015958896,3020.94096491727,1117.71913924,3350.06006665072,0.7825620401583,0.589489101078424,-0.200247978798863,65,1,0,0,0,0,0
66,68,-5000,1194.16708449381,2524.20597801391,-4278.74995388142,479.023569555252,2797.94365905574,1051.93355018598,0.685642211897378,-0.679837157786363,0.260223358208731,66,1,0,0,0,0,0
67,69,-5000,1267.55444478739,-4446.96716704255,-1321.90725800691,3096.10853520288,-1973.78722751036,4794.64235304177,0.767125568742301,0.38137445001616,0.515821568622982,67,1,0,0,0,0,0
68,70,-5000,1627.86460746779,450.994674718855,-1426.58171239957,-365.593857143029,378.317336970383,4092.49030587831,0.873164753125426,-0.487101572787475,-0.0177587073680006,68,1,0,0,0,0,0
69,71,-5000,1846.30617244491,-923.970593359659,-4303.035218537,1847.3209924815,-827.154160731464,703.657841629242,0.99048818932971,0.00144220667567674,0.137590213453782,69,1,0,0,0,0,0
70,72,-5000,2079.61755137113,2353.86167246439,-2619.29098444703,4561.01415799683,4115.29691397877,3863.64577130947,0.616182009549519,0.642242263784111,0.455899775956271,70,1,0,0,0,0,0
71,73,-5000,2103.41205632157,-2260.48027008985,-2625.59151327081,3326.08016801863,-1178.90185466049,2881.41368809394,0.824042898296864,0.424329250863612,0.375363808362007,71,1,0,0,0,0,0
72,74,-5000,2297.16565005442,-2351.88553803245,-2038.66394048171,1713.47815093003,-954.593023176349,3326.05302515012,0.890345414557734,-0.175489535106869,0.420105303280014,72,1,0,0,0,0,0
73,75,-5000,2315.81765375918,4091.04323119117,-967.459659485311,312.620083606072,5000,4593.51548495366,0.877876727252477,-0.436092482264337,0.197878242010106,73,1,0,0,0,0,1
74,76,-5000,2352.95881316785,-4333.08370987709,-4360.93868271287,2198.50476408577,-4544.80591895259,690.711020866485,0.92522241281953,-0.22361601945821,-0.306527914973615,74,1,0,0,0,0,0
75,77,-5000,2627.09113694637,1730.26194557632,-2642.21389292369,3910.39189723333,4313.9614353286,3725.79108665815,0.632828318130721,0.344437122328836,0.69346332890332,75,1,0,0,0,0,0
76,78,-5000,2685.05139773563,-3256.3901885425,-2620.55874300038,2573.00278259517,-5000,2952.02824550811,0.806036073882506,-0.0379564847697363,-0.590648078693226,76,1,0,0,0,1,0
77,79,-5000,2818.62465634076,378.700572215921,-685.553343817277,2637.72908546581,233.884409242303,4320.66486523392,0.998560821252018,-0.0418675311595028,-0.0335171015319601,77,1,0,0,0,0,0
78,80,-5000,3028.59273721468,3838.84536454666,-4106.5715338784,2850.17217161023,3962.38128470717,919.407116503299,0.9717441273671,-0.194060457442423,0.13436476392563,78,1,0,0,0,0,0
79,81,-5000,3254.23450499493,1899.31110932199,-2603.65870441669,1039.7209558079,944.056882182582,3399.85771804035,0.704835759116573,-0.651354772123657,-0.280968883512575,79,1,0,0,0,0,0
80,82,-5000,3411.9230946411,3287.08706342088,-4482.53829449633,3883.67840956613,2963.6904047954,771.300909264929,0.670894717337783,0.61163588588872,-0.419287277819607,80,1,0,0,0,0,0
81,83,-5000,3498.43532509654,-3572.39428580983,-4149.95874864043,5000,-4293.25167629091,1870.00052923577,0.454567385447192,0.802975534727317,-0.385485126453776,81,1,0,0,1,0,0
82,84,-5000,3565.49103718811,-2132.46832683517,-4546.36479139988,4224.19290758382,-1992.40497257619,811.96724056501,0.558686589725536,0.811241928845984,0.17249877490318,82,1,0,0,0,0,0
83,85,-5000,3661.40876230168,200.799658762158,-2587.39716625327,3249.44185661583,-601.851704214715,2575.77529595882,0.936651126956572,-0.159938992478184,-0.311615444187296,83,1,0,0,0,0,0
84,86,-5000,3806.1067662756,-3937.37836358058,-1042.20617861071,3853.29927026519,-4962.64609087465,4088.70798391017,0.967981532788339,0.0115421556578022,-0.25075591882049,84,1,0,0,0,0,0
85,87,-5000,4268.99144661317,2473.37106164901,-3946.69720504164,5000,3540.84755127942,1668.3304045978,0.631351434976868,0.438167734264281,0.63984717097316,85,1,0,0,1,0,0
86,88,-5000,4321.31901781948,-3598.00449626768,-2504.86390859264,2456.65557167601,-1802.23708289236,3595.47694819031,0.693965258952145,-0.518613656272222,0.499451794366022,86,1,0,0,0,0,0
87,89,-5000,4516.05011482006,127.577383940598,-4467.32729598824,4063.70432695529,174.563232702057,700.403163458043,0.760522984193616,-0.645836300383682,0.06708400420335,87,1,0,0,0,0,0
88,90,-5000,4583.30546841803,-4734.57668717026,-4250.34906526807,4355.45710117692,-5000,827.249017764548,0.906197431044029,-0.275428997010861,-0.32085056268424,88,1,0,0,0,1,0
89,91,-5000,4590.6972436687,-422.156804273222,-3023.20894546589,4221.01331886411,-899.307553840379,2066.89184897457,0.956407591192951,-0.178859830033196,-0.230854241262736,89,1,0,0,0,0,0
90,92,-5000,4726.03596082898,3929.70319677292,-3460.34701963225,4970.55812487301,4265.37900658388,1594.67885104065,0.965494073846287,0.153336305855226,0.210497436265557,90,1,0,0,0,0,0
91,93,-5000,4917.7334003533,2912.43041845257,-4364.3405761474,5000,3075.00067848884,661.256218116935,0.961290656234241,0.124409566810535,0.245850633358463,91,1,0,0,1,0,0
92,94,-4995.91838936805,1956.76737973369,1769.17430952256,-4139.83987317681,148.224702947496,5000,3800.25416017011,0.225268753117534,-0.475900453117389,0.850160424620869,92,0,0,0,0,0,1
93,95,-4902.46883794863,-94.4166207700482,672.934600297983,97.3763590855169,-82.0764201731013,710.294005322419,5000,0.99996903940683,0.00246804011938938,0.0074718810048872,93,0,0,0,0,0,0
94,96,-4897.9224016491,-4362.03473939685,1312.21633831054,-3012.14751113252,238.568230852889,1839.76289779741,5000,0.377154978103316,0.920120594049948,0.105509311897374,94,0,0,0,0,0,0
95,97,-4845.08073283386,1462.43827903822,-85.8584979188063,-257.976588278578,-503.036407640955,222.985836701638,5000,0.917420828911057,-0.393094937335835,0.0617688669240889,95,0,0,0,0,0,0
96,98,-4833.38316603981,1700.44016001606,-4028.8396946924,-4383.69077915118,605.021236298684,-5000,1531.44317552721,0.293639616588333,-0.715285386504966,-0.634147137044944,96,0,0,0,0,1,0
97,99,-4801.86959698975,-3582.07213390288,-1984.64462751909,-2690.87373362849,-3968.24918667436,2531.38944551273,5000,0.422199172672252,-0.077235410554296,0.903206814606364,97,0,0,0,0,0,0
98,100,-4779.75109652657,-2344.06989304822,-3220.67869193697,183.472108314943,-1901.26852208205,-3633.40422397159,5000,0.992644640968302,0.0885602741932339,-0.0825451064069239,98,0,0,0,0,0,0
99,101,-4778.60000563849,5000,-1494.68012704236,-4462.99576928441,3736.72009258158,-1511.05478779547,1302.20977112235,0.242360519290274,-0.970104767628664,-0.0125745184195608,11,0,0,0,1,0,0
100,102,-4745.53953435397,3309.54611875961,-4101.31881632114,-3133.25193614438,-375.504264302602,-1131.31336599743,4999.99999999999,0.322457519641918,-0.737010076612443,0.594001090064743,99,0,0,0,0,0,0
101,103,-4741.19356786378,-378.567447110398,1578.804023168,169.012165270613,561.698729085063,1654.82491632829,5000,0.982041146626879,0.188053235239092,0.015204178632058,100,0,0,0,0,0,0
102,104,-4737.93168805124,-5000,3732.66449817433,-3894.04947168852,-4160.76206070917,3732.52092145894,1190.15021507902,0.709055214771093,0.705152953516129,-0.000120637473800522,101,0,0,1,0,0,0
103,105,-4677.06527617311,1542.78684951119,-2987.78613940108,-232.43418966324,1953.7437089671,-734.706255221154,5000,0.888926217301974,0.082191371891182,0.450615976835985,102,0,0,0,0,0,0
104,106,-4668.25542612177,2564.41390693882,1131.01493516207,-4242.63293207097,5000,-1891.82706138378,3905.22827248758,0.108987865587607,0.623673169176802,-0.774050013373568,103,0,0,0,1,0,0
105,107,-4645.06298240691,-4013.03042006628,-4280.17502219044,-1825.07983650809,-4061.56376308928,-5000,2910.80889568809,0.968797075643195,-0.0166734900030348,-0.247293794819669,104,0,0,0,0,1,0
106,108,-4642.45937836692,-4593.49833680742,3474.40935702149,-1330.03038400753,-3673.72855897134,-156.270705047679,5000,0.662485798871878,0.183953955567216,-0.726136012413834,105,0,0,0,0,0,0
107,109,-4628.93500514492,-4623.92424534162,-3379.01806989156,347.663690561501,-4719.99669224236,-3852.55318668825,5000,0.995319739141284,-0.019214489380148,-0.094707023359338,106,0,0,0,0,0,0
108,110,-4571.84128933919,-731.76490888297,4020.15092057908,-918.340568478979,-4145.25624114645,4017.08379880479,5000,0.730700144172043,-0.682698266452696,-0.000613424354857944,107,0,0,0,0,0,0
109,111,-4565.75792650676,973.668456715803,-249.852342702499,-3598.81024182215,5000,2206.34902198435,4814.48425745186,0.200841384658797,0.836295504975895,0.510169154854986,108,0,0,0,1,0,0
110,112,-4554.82293054323,156.107720828442,5000,-3643.57413195483,34.8532008198337,4432.91700378619,1080.12043594506,0.843654807615128,-0.112260185043639,-0.52501830105421,56,0,0,0,0,0,1
111,113,-4537.55944532078,2428.70864022709,-631.52951422848,-418.27972558606,-214.860659395111,-1652.84041139802,5000,0.823855943946944,-0.52871385992444,-0.204262179433908,109,0,0,0,0,0,0
112,114,-4531.87720662466,656.546568365086,-4461.362601052,-4275.03899601177,280.742455792943,-5000,705.212623967009,0.364199678060365,-0.532894760814327,-0.763794323360267,110,0,0,0,0,1,0
113,115,-4518.7611476125,2882.08375528358,694.061209470425,-105.926251516752,2788.08677966835,3043.11479514591,5000,0.882566979219149,-0.018799395123046,0.469810717135097,111,0,0,0,0,0,0
114,116,-4464.31365797202,-3357.94869264603,1667.83281348784,-3780.03862899474,1578.01319683164,2077.76928459312,5000.00000000001,0.136855005795456,0.987192377895532,0.0819872942210559,112,0,0,0,0,0,0
115,117,-4463.68735379139,-4886.22789661029,-2725.99859426592,-1902.45867861374,-608.74850625676,-3104.51905414699,5000,0.51224573503553,0.855495878070705,-0.075704091976214,113,0,0,0,0,0,0
116,118,-4437.424910375,-1542.88317408878,3661.64513403437,393.788811329587,-1730.25327255817,2387.17802131123,5000,0.966242744340918,-0.037474019693878,-0.254893422544628,114,0,0,0,0,0,0
117,119,-4422.28950725118,715.442990850514,4148.53114128022,-528.062227498771,345.954062170818,1034.29418414043,5000,0.778845455950482,-0.0738977857359392,-0.622847391427958,115,0,0,0,0,0,0
118,120,-4410.28259747553,-1045.28868406092,-5000,-1643.83896399538,2545.40656668242,-3320.95510371989,4833.7867686378,0.572313957129671,0.742832777407602,0.347356012303637,116,0,0,0,0,1,0
119,121,-4403.60727755624,-4592.70038720672,-3723.58682101653,-1184.96159580262,-871.28701203014,-2833.97878014365,5000.00000000001,0.643729136350723,0.744282675035315,0.177921608174576,117,0,0,0,0,0,0
120,122,-4397.29493631101,1830.1361867125,-2506.42937971872,-327.237248089884,2386.60773512022,344.003890920108,5000,0.814011537644226,0.111294309681544,0.570086654127766,118,0,0,0,0,0,0
121,123,-4383.69077915118,605.021236298684,5000,-3365.18508309814,-1875.98677250877,2800.42462008289,3468.55682447278,0.293639616588335,-0.715285386504967,-0.634147137044942,96,0,0,0,0,0,1
122,124,-4367.72812969583,2076.92333379447,1425.12626491372,423.899947702362,3460.13217657474,1068.7084410836,5000,0.958325615479638,0.276641768556054,-0.071283564766024,119,0,0,0,0,0,0
123,125,-4366.88748213927,-3819.61253713339,-2675.94087134222,-4310.41849023409,-5000,-4411.12283861205,2099.37127947342,0.0268980491718186,-0.562257602744134,-0.82652458106651,120,0,0,1,0,0,0
124,126,-4364.3405761474,-5000,3075.00067848884,-785.813656439914,-4536.86953991139,3990.21097830275,3722.62738277933,0.961290656234237,0.124409566810534,0.245850633358477,91,0,0,1,0,0,0
125,127,-4326.70685705914,-3313.35506887951,-3148.29031733543,611.160511270979,-2743.99181004891,-3689.85410145916,5000,0.987573473666023,0.11387265176612,-0.108312756824746,121,0,0,0,0,0,0
126,128,-4325.93534522974,-1636.01576929022,687.287707327499,283.385320464921,194.607517827582,52.4795619306548,5000,0.921864133138931,0.36612465742356,-0.126961629079369,122,0,0,0,0,0,0
127,129,-4314.49442587369,3019.10780590509,406.19185737708,-4052.34173484081,5000,1355.7031235774,2212.29056922531,0.118498308802482,0.895403262867304,0.429198261480098,123,0,0,0,1,0,0
128,130,-4313.76832575146,-563.93752595661,-133.083517332063,-2857.92470190704,-2445.58479963247,4264.63439999503,5000,0.291168724768884,-0.376329454735172,0.879543583465419,124,0,0,0,0,0,0
129,131,-4310.41849023409,5000,-4411.12283861205,-4291.2543332253,4599.40615360099,-5000,712.473863303729,0.0268980491718343,-0.562257602744139,-0.826524581066507,120,0,0,0,1,1,0
130,132,-4291.2543332253,4599.40615360099,5000,-4232.39723628016,3369.09944914594,3191.43622332523,2188.15485722285,0.0268980491718215,-0.562257602744132,-0.826524581066511,120,0,0,0,0,0,1
131,133,-4283.65344231607,782.214621001764,4731.05726019267,-441.016747520069,-925.388000762852,2025.83332899032,5000,0.7685273389592,-0.341520524352923,-0.54104478624047,125,0,0,0,0,0,0
132,134,-4275.03899601177,280.742455792943,5000,-2710.87881632285,-2007.92723570653,1719.66578214666,4294.78737603298,0.364199678060362,-0.532894760814324,-0.76379432336027,110,0,0,0,0,0,1
133,135,-4262.20940972175,-903.476370917789,-5000,-1005.2872507959,82.0158712142527,-3886.8719212006,3580.19427244057,0.909705426880549,0.275262225214456,0.310912758943831,39,0,0,0,0,1,0
134,136,-4250.34906526807,4355.45710117692,5000,-1847.3691289889,3625.09710343992,4149.19482415013,2651.71788614618,0.906197431044029,-0.27542899701086,-0.320850562684242,88,0,0,0,0,0,1
135,137,-4242.63293207097,-5000,-1891.82706138378,-4123.31609818374,-4317.22024717717,-2739.23513170577,1094.77172751241,0.108987865587602,0.623673169176802,-0.774050013373569,103,0,0,1,0,0,0
136,138,-4224.87904616298,1018.43605070981,1905.69831751946,751.900062945494,1373.51986922207,2230.63705170217,5000,0.995355821821694,0.0710167637024519,0.0649877468365419,126,0,0,0,0,0,0
137,139,-4223.07600315043,-1771.37115843877,1892.94507460088,433.368702860982,-644.452482854297,3323.88078191874,5000,0.931288941202282,0.225383735116894,0.286187141463572,127,0,0,0,0,0,0
138,140,-4210.6959543032,-1730.15353464306,-1888.43185450096,-3056.33359422777,999.467459856282,-5000,4297.11991408837,0.26863629201754,0.6352210431806,-0.72410549570599,128,0,0,0,0,1,0
139,141,-4149.95874864043,-5000,-4293.25167629091,-3677.69359568689,-4165.76205010203,-4693.74497614987,1038.93321006507,0.454567385447193,0.802975534727317,-0.385485126453774,81,0,0,1,0,0,0
140,142,-4139.83987317681,148.224702947496,-5000,-3869.57462378038,-422.734885853251,-3980.0235673731,1199.74583982989,0.225268753117536,-0.475900453117389,0.850160424620868,92,0,0,0,0,1,0
141,143,-4102.31621428781,4431.47429291086,-2415.60705080457,894.504935331985,4605.85934665772,-2378.61716378044,5000,0.999364229923958,0.0348770107493721,0.00739797740482599,129,0,0,0,0,0,0
142,144,-4085.87573408055,-1200.84449151643,-5000,-2821.0453594091,-1019.01073215131,-4238.45116819516,1487.55370187422,0.850275437503768,0.122236769762343,0.511947118847098,37,0,0,0,0,1,0
